evento_id,entidade_id,data_evento,categoria,produto,pagamento,preco,frete,review_score,atraso,seller_state
52951,fcb5ace8bcc92f75707dc0f01a27d269,2017-12-08 19:07:00,cool_stuff,47376be1404bbe927766e8a9011714cb,credit_card,28.7,7.78,1.0,0.0,SP
52952,fcb5ace8bcc92f75707dc0f01a27d269,2017-12-08 19:07:00,cool_stuff,47376be1404bbe927766e8a9011714cb,credit_card,28.7,7.78,1.0,0.0,SP
52953,dbb9b48c841a0e39e21f98e1a6b2ec3e,2018-04-13 15:52:33,housewares,cdbda59a8f5cbd6a8020e6e2289b9960,credit_card,49.89,18.23,4.0,0.0,SP
52954,46dc3b2cc0980fb8ec44634e21d2718e,2017-02-12 12:38:40,toys,561bea95142a07c5a363216f47879cbe,boleto,1699.99,82.56,5.0,0.0,RJ
52955,7aa4334be125fcdd2ba64b3180029f14,2017-11-24 17:08:10,toys,7be620cd314ce6460033ba9017be7a7f,credit_card,41.8,17.6,5.0,0.0,SP
52956,0432ead42b6c8a0bdf68154add917fdf,2018-02-11 00:55:30,housewares,4a0356df7b44fc692a2dbd9c5a67a1da,credit_card,79.9,7.81,1.0,0.0,SP
52957,25c5c91f63607446a97b143d2d535d31,2017-10-18 14:04:51,computers_accessories,d5991653e037ccb7af6ed7d94246b249,boleto,137.9,38.81,5.0,0.0,MG
52958,25c5c91f63607446a97b143d2d535d31,2017-10-18 14:04:51,computers_accessories,d5991653e037ccb7af6ed7d94246b249,boleto,137.9,38.81,5.0,0.0,MG
52959,bfd27a966d91cfaafdb25d076585f0da,2018-01-01 18:29:33,luggage_accessories,c389f712c4b4510bc997cee93e8b1a28,credit_card,279.0,46.41,1.0,0.0,SP
52960,cc419e0650a3c5ba77189a1882b7556a,2017-08-17 14:09:53,health_beauty,154e7e31ebfa092203795c972e5804a6,voucher,23.99,7.78,5.0,0.0,SP
52961,6c7d50c24b3ccd2fd83b44d8bb34e073,2017-11-01 14:07:41,furniture_decor,c2ece64199af7a53793ed9612a89a8cd,credit_card,75.0,21.02,5.0,0.0,SP
52962,ff063b022a9a0aab91bad2c9088760b7,2017-11-26 21:33:58,garden_tools,f0d56a1df2c0a7a756d7e4352cdcc8f0,credit_card,74.0,13.08,3.0,0.0,SP
52963,f8db351d8c4c4c22c6835c19a46f01b0,2017-06-17 11:31:58,sports_leisure,210a8305d79b2f5719cbafb2c026797f,boleto,36.9,16.11,4.0,1.0,SP
52964,f8db351d8c4c4c22c6835c19a46f01b0,2017-06-17 11:31:58,sports_leisure,210a8305d79b2f5719cbafb2c026797f,boleto,36.9,16.11,4.0,1.0,SP
52965,f8db351d8c4c4c22c6835c19a46f01b0,2017-06-17 11:31:58,sports_leisure,210a8305d79b2f5719cbafb2c026797f,boleto,36.9,16.11,4.0,1.0,SP
52966,7202e2ba20579a9bd1acb29e61fe71f6,2018-08-06 19:57:44,auto,addc4d1f7d82e1b6c5ba37d6559ac127,credit_card,179.9,51.98,4.0,0.0,SP
52967,9f505651f4a6abe901a56cdc21508025,2018-04-01 18:19:53,computers_accessories,8983a3b149303c013fceabef902e835a,boleto,99.0,14.05,5.0,0.0,SP
52968,850913d59ce317156b00f3705f1c3edb,2018-03-07 12:24:36,telephony,5edd96075ae7fa289da48ec3b80c0c2f,credit_card,135.0,9.36,5.0,0.0,SP
52969,04308b1ee57b6625f47df1d56f00eedf,2018-03-04 13:14:01,health_beauty,f7740e5b4337a3cc4a8a204553101a85,credit_card,535.9,18.5,5.0,0.0,SC
52970,cc419e0650a3c5ba77189a1882b7556a,2017-05-21 11:36:06,health_beauty,7c1bd920dbdf22470b68bde975dd3ccf,credit_card,64.99,7.78,5.0,0.0,SP
52971,2138ccb85b11a4ec1e37afbd1c8eda1f,2018-06-10 14:12:46,fixed_telephony,99bd85f037a9dd88ccdb6c4c1ae0d23c,credit_card,18.99,18.23,3.0,0.0,SP
52972,955fee9216a65b617aa5c0531780ce60,2018-01-15 11:42:36,cool_stuff,54d9ac713e253fa1fae9c8003b011c2a,credit_card,29.5,19.84,5.0,0.0,SP
52973,1bb2bdb95f4841f1bba2c0d2cd83d3c9,2018-01-09 11:03:53,books_general_interest,9d0bb30eed80184666c8acad23921283,credit_card,19.95,14.1,5.0,,SP
52974,634964b17796e64304cadf1ad3050fb7,2018-03-02 22:20:48,watches_gifts,bfc0d01be79d9038c7720f983bf954e0,credit_card,137.0,16.4,1.0,1.0,RJ
52975,8090490573c6c0aa343a7231ebcb8c86,2018-07-30 11:34:43,health_beauty,1058e78d49ac73bc388e05633c15f47b,credit_card,16.08,7.39,5.0,0.0,SP
52976,b561927807645834b59ef0d16ba55a24,2018-06-19 08:06:29,art,f20135d2d37130bbd6a2a9fa2e501e8f,credit_card,55.0,18.49,5.0,0.0,SP
52977,7a67c85e85bb2ce8582c35f2203ad736,2017-06-15 08:11:47,cool_stuff,c8f47078677998140708abd3c0aa15ec,boleto,219.99,14.09,4.0,1.0,SP
52978,c35672b10ad50968f567ea3f4b91e877,2018-05-20 22:02:25,health_beauty,51d646c5c93e0f1de543528d0e24eadc,credit_card,69.99,18.07,4.0,0.0,RJ
52979,01cf7e3d21494c41fb86034f2e714fa1,2018-02-12 19:18:16,home_appliances_2,e5d860a0fff2e94bd1a406456cc6c4b3,credit_card,204.0,62.17,4.0,0.0,PR
52980,4869f7a5dfa277a7dca6462dcf3b52b2,2018-04-03 21:22:43,watches_gifts,6f3b5b605d91b7439c5e3f5a8dffeea7,credit_card,158.0,13.55,5.0,0.0,SP
52981,7e93a43ef30c4f03f38b393420bc753a,2017-11-24 13:19:53,watches_gifts,6eea749bfe9c1ab74295bad84d786e06,credit_card,899.0,22.05,3.0,0.0,SP
52982,2a5b78b41cd05baeac8df54c6606b92c,2018-02-14 15:22:03,health_beauty,648b8a8c89e77c27e1e894e857667f6c,boleto,157.5,15.83,5.0,0.0,MG
52983,2a5b78b41cd05baeac8df54c6606b92c,2018-02-14 15:22:03,health_beauty,c80525a7dab2df6000ca88a2e7197323,boleto,152.99,15.84,5.0,0.0,MG
52984,855668e0971d4dfd7bef1b6a4133b41b,2018-07-20 09:12:19,baby,fc2351bcf24c714e5d21b44ad41198b7,credit_card,52.0,16.63,4.0,0.0,SP
52985,3d871de0142ce09b7081e2b9d1733cb1,2017-11-13 17:04:41,toys,22633013199a5fbb2c0094a6e2802386,credit_card,25.9,16.11,2.0,0.0,SP
52986,3d871de0142ce09b7081e2b9d1733cb1,2018-03-15 09:46:23,stationery,64e77a6fb5b8e01019106773518b5a71,credit_card,109.0,14.85,1.0,1.0,SP
52987,1b8356dabde1d35e17cef975c3f82730,2017-04-14 19:31:57,sem_categoria,00ab8a8b9fe219511dc3f178c6d79698,credit_card,89.99,16.78,3.0,0.0,SP
52988,1b8356dabde1d35e17cef975c3f82730,2017-04-14 19:31:57,sem_categoria,00ab8a8b9fe219511dc3f178c6d79698,credit_card,89.99,16.78,3.0,0.0,SP
52989,83a75eea11694e36e56dd0cb2240229a,2018-04-18 13:43:52,sem_categoria,8f5b9d7258ddc83215b7efa05e73825f,credit_card,179.0,19.13,5.0,0.0,SP
52990,7a67c85e85bb2ce8582c35f2203ad736,2018-04-10 09:29:44,baby,1f0c584db83694c3a4bf117c8829a87a,credit_card,55.99,14.48,4.0,0.0,SP
52991,23613d49c3ac2bd302259e55c06c050c,2017-06-22 18:32:32,furniture_decor,43ee88561093499d9e571d4db5f20b79,credit_card,10.9,15.1,2.0,0.0,SP
52992,23613d49c3ac2bd302259e55c06c050c,2017-06-22 18:32:32,furniture_decor,43ee88561093499d9e571d4db5f20b79,credit_card,10.9,15.1,2.0,0.0,SP
52993,7a67c85e85bb2ce8582c35f2203ad736,2018-06-29 15:31:49,cool_stuff,3354a4e684f5e7199f9407db70ccd92b,credit_card,89.99,18.43,4.0,0.0,SP
52994,dbc22125167c298ef99da25668e1011f,2017-07-22 15:14:36,luggage_accessories,2b939dc9b176d7fa21594d588815d4a4,credit_card,84.9,19.83,5.0,0.0,MG
52995,4869f7a5dfa277a7dca6462dcf3b52b2,2018-04-13 20:43:54,watches_gifts,2ffdf10e724b958c0f7ea69e97d32f64,credit_card,209.0,13.9,5.0,0.0,SP
52996,dbc22125167c298ef99da25668e1011f,2017-09-24 09:27:24,luggage_accessories,b5a8535271a06eda7aad510c09ddbf38,credit_card,63.9,18.02,2.0,1.0,MG
52997,d3674f271c91f824f82d24d92011f669,2017-07-07 13:26:33,perfumery,03b29ca1beec2e03e15a3b980c1505ed,boleto,35.9,15.79,5.0,0.0,DF
52998,e88c9b79e592e370d6bd852eeefbf057,2017-07-13 11:44:22,toys,f71493db6e7483d84f937e1d15eddb38,boleto,49.99,15.1,5.0,0.0,PR
52999,620c87c171fb2a6dd6e8bb4dec959fc6,2017-04-01 12:35:40,perfumery,78b7b1ff2d3f06a589354ddf2f4f9db3,credit_card,292.9,16.22,5.0,0.0,RJ
53000,d66c11a9572221d92fbb8c4897db5f9b,2018-08-09 20:14:39,electronics,5ab535a49436f1b34f5b83ca7375c4ef,credit_card,30.0,11.5,4.0,0.0,RJ
53001,8fe8786ee000001ab51d030dfd4a7bf1,2018-01-22 21:34:59,musical_instruments,0cdaad368fc9c18b0e7c3328f79f341b,credit_card,449.0,22.03,5.0,0.0,SC
53002,7a67c85e85bb2ce8582c35f2203ad736,2017-10-01 12:48:14,cool_stuff,c6dd917a0be2a704582055949915ab32,credit_card,99.99,16.95,5.0,0.0,SP
53003,1f50f920176fa81dab994f9023523100,2018-07-24 16:13:58,garden_tools,422879e10f46682990de24d770e7f83d,credit_card,49.91,20.99,4.0,0.0,SP
53004,6c177e38df6d3f34182b1f1d427231bf,2017-06-01 09:53:44,telephony,a3ceb95649a48c0c54ae4bd1dd66d035,credit_card,130.0,16.35,5.0,0.0,PR
53005,1f50f920176fa81dab994f9023523100,2017-12-08 09:35:32,garden_tools,368c6c730842d78016ad823897a372db,boleto,59.0,17.66,3.0,0.0,SP
53006,7e3f87d16fb353f408d467e74fbd8014,2018-04-17 15:53:53,furniture_decor,1e88eb1734651579b4928df098f4d86c,credit_card,75.6,15.41,4.0,0.0,SP
53007,d673a59aac7a70d8b01e6902bf090a11,2018-02-06 00:23:30,baby,dd4c3b4ab7e001aaf385ea2e68952030,boleto,29.9,15.1,4.0,0.0,SP
53008,080199a181c46c657dc5aa235411be3b,2018-03-26 13:53:57,auto,e877aa9e6e517f9df1e3e8538b8cc37f,credit_card,179.49,16.14,4.0,0.0,SP
53009,ef506c96320abeedfb894c34db06f478,2017-03-16 22:45:06,telephony,4bb4fb9c85785b75ab4f6559900c7ca1,credit_card,37.99,15.65,5.0,0.0,SP
53010,9ac4f14370b1e24ddc58be041b7f99df,2018-07-05 16:40:15,luggage_accessories,25184d12546e74ab8843112abca3f1d6,credit_card,86.25,23.75,5.0,0.0,GO
53011,8b321bb669392f5163d04c59e235e066,2018-04-26 15:16:34,electronics,27fdfad2c6a8f91606eb41ea396785c6,boleto,13.2,18.23,4.0,0.0,SP
53012,8b321bb669392f5163d04c59e235e066,2017-12-29 14:19:21,electronics,566a4f2c4385f36d15c00dfcaae132d1,credit_card,21.9,15.1,5.0,0.0,SP
53013,5b179e9e8cc7ab6fd113a46ca584da81,2017-09-03 15:16:30,kitchen_dining_laundry_garden_furniture,c11485ba18bc927ccd486e58eaea6ef0,credit_card,129.9,9.72,5.0,0.0,SP
53014,cc419e0650a3c5ba77189a1882b7556a,2017-04-12 17:43:27,health_beauty,7c1bd920dbdf22470b68bde975dd3ccf,credit_card,64.99,11.06,5.0,0.0,SP
53015,fa1c13f2614d7b5c4749cbc52fecda94,2017-10-12 22:32:15,watches_gifts,8904945d082f72652bf4a89f155c83bb,credit_card,199.9,8.65,5.0,0.0,SP
53016,b77a27b1864483e721dc831d5ba4afa0,2017-05-10 20:35:15,auto,3d696187f8d3543290f64ba2f7b5db9b,boleto,20.9,14.1,2.0,,RJ
53017,2a5b78b41cd05baeac8df54c6606b92c,2017-12-10 14:21:21,health_beauty,d1b9d81af2e3beb92897dd71af23fdd5,credit_card,77.89,15.3,5.0,0.0,MG
53018,ea67327e24487bdfac5fbfa37ea124df,2018-06-16 08:42:28,bed_bath_table,dc6185221ef0ba24510b48e0612fd51f,credit_card,127.45,23.69,5.0,0.0,SP
53019,891071be6ba827b591264c90c2ae8a63,2018-04-23 17:56:07,stationery,462646c1c1495199e63684d79e6e0d1b,credit_card,25.0,18.23,4.0,0.0,SP
53020,c5f7feb04a6a1fb3596322bfc3cf1917,2018-08-15 00:08:07,furniture_decor,faaa13c4eb6bb073693378999e40b9a0,credit_card,310.0,19.38,5.0,0.0,SP
53021,9d4db00d65d7760644ac0c14edb5fd86,2018-05-23 21:01:13,toys,d48bacc1dcd9c86bf1ed4ed2a303336c,credit_card,38.9,9.26,5.0,0.0,SP
53022,4869f7a5dfa277a7dca6462dcf3b52b2,2017-08-15 20:58:59,watches_gifts,53b36df67ebb7c41585e8d54d6772e08,credit_card,159.9,15.87,4.0,0.0,SP
53023,abe021b01ba992245271b9aa422032df,2017-05-09 14:46:34,sem_categoria,0e030462875259ec0cb868f7ecf1fd5e,boleto,2740.0,54.5,2.0,0.0,PR
53024,33cbbec1e7e1044aaf11d152172c776f,2018-04-03 20:15:00,small_appliances,fb88d2e62a0840f63430f91b75730e35,credit_card,74.06,23.1,4.0,0.0,RS
53025,5dceca129747e92ff8ef7a997dc4f8ca,2017-08-01 17:03:10,luggage_accessories,c7b3cf9de7be95b3e09e7a63315685eb,credit_card,99.9,61.44,5.0,0.0,SP
53026,fa40cc5b934574b62717c68f3d678b6d,2017-06-13 21:34:47,toys,aa280035c50ba62c746480a59045eec4,credit_card,39.9,7.78,5.0,0.0,SP
53027,d2374cbcbb3ca4ab1086534108cc3ab7,2017-11-26 13:24:33,bed_bath_table,1891f20b2a27a8b700d7a7ff5a7a0039,credit_card,24.9,11.85,3.0,0.0,SP
53028,7040e82f899a04d1b434b795a43b4617,2017-11-25 17:44:35,telephony,6189e02e0740fb983b93e8075e965290,credit_card,29.9,11.85,2.0,0.0,SP
53029,23c38debaffe4a25a30fdbd9b586a13f,2018-04-24 09:16:29,garden_tools,a7b497445896c24d425d100e4f03d8cd,debit_card,47.06,8.82,5.0,0.0,SP
53030,7040e82f899a04d1b434b795a43b4617,2017-10-02 14:16:46,furniture_decor,68a806c992c807c249f0a433a4e9a1f4,credit_card,89.9,9.44,1.0,0.0,SP
53031,c64a2aec32cc408a8a4c6d7c46017f91,2017-12-20 23:02:41,home_construction,5926c58c462b5d1f932ef3f0a9e37d41,credit_card,386.75,63.17,3.0,0.0,RS
53032,dbc22125167c298ef99da25668e1011f,2017-10-04 23:15:06,luggage_accessories,c45f017c36f9112a8bb4f170edfb1870,credit_card,85.9,19.84,5.0,0.0,MG
53033,4d6d651bd7684af3fffabd5f08d12e5a,2017-07-18 16:56:28,sports_leisure,36038dae78cc227e4d14b174f0f695d0,credit_card,69.9,15.24,5.0,0.0,SP
53034,4d6d651bd7684af3fffabd5f08d12e5a,2017-07-18 16:56:28,sports_leisure,36038dae78cc227e4d14b174f0f695d0,credit_card,69.9,15.24,5.0,0.0,SP
53035,4d6d651bd7684af3fffabd5f08d12e5a,2017-07-18 16:56:28,sports_leisure,36038dae78cc227e4d14b174f0f695d0,credit_card,69.9,15.24,5.0,0.0,SP
53036,4d6d651bd7684af3fffabd5f08d12e5a,2017-07-18 16:56:28,sports_leisure,36038dae78cc227e4d14b174f0f695d0,credit_card,69.9,15.24,5.0,0.0,SP
53037,4d6d651bd7684af3fffabd5f08d12e5a,2017-07-18 16:56:28,sports_leisure,36038dae78cc227e4d14b174f0f695d0,credit_card,69.9,15.24,5.0,0.0,SP
53038,9e6967d3cf386d284251784b18ccb485,2018-06-29 12:28:48,sem_categoria,3c59055b72a9160589590ca99611487e,voucher,14.8,17.06,1.0,0.0,SP
53039,9e6967d3cf386d284251784b18ccb485,2018-06-29 12:28:48,sem_categoria,3c59055b72a9160589590ca99611487e,voucher,14.8,17.06,1.0,0.0,SP
53040,ea8482cd71df3c1969d7b9473ff13abc,2018-03-05 20:18:05,telephony,4473f3e5c65952b074ef987fa5c24662,credit_card,29.99,18.23,1.0,1.0,SP
53041,7e1fb0a3ebfb01ffb3a7dae98bf3238d,2018-04-10 12:53:38,health_beauty,8c292ca193d326152e335d77176746f0,credit_card,152.0,21.18,3.0,0.0,SP
53042,00ee68308b45bc5e2660cd833c3f81cc,2018-01-11 19:49:39,furniture_mattress_and_upholstery,726b4e18f00255e2e63491bcba3f60b8,credit_card,75.0,36.62,5.0,0.0,SP
53043,1f50f920176fa81dab994f9023523100,2018-03-20 09:24:44,garden_tools,53759a2ecddad2bb87a079a1f1519f73,debit_card,53.9,13.46,5.0,0.0,SP
53044,582d4f8675b945722eda7c0cb61ba4c7,2017-12-04 09:40:05,electronics,08370229eb4e5ce898bf2348a356b7b2,credit_card,133.4,15.68,5.0,0.0,SP
53045,76c47a299e4a8fe992316a85865acbe9,2017-06-22 11:14:21,health_beauty,d4604111a0a16806f51aec592303d857,boleto,40.0,15.1,5.0,1.0,SP
53046,86ccac0b835037332a596a33b6949ee1,2017-06-08 13:30:31,watches_gifts,2516615ef3ab70913809f9d5fc363740,boleto,47.9,15.1,5.0,0.0,SC
53047,b92e3c8f9738272ff7c59e111e108d7c,2017-05-23 11:14:47,furniture_decor,f9e5efb845b51d764b06f149eb99fc7f,credit_card,59.9,17.67,1.0,0.0,MG
53048,91f848e9f4be368f4318775aac733370,2017-04-26 09:43:36,housewares,82b73150f90f4fef92913e35b9984bb7,credit_card,98.99,18.44,4.0,0.0,SP
53049,5f7300535881cef3b625fd683cf7d145,2018-07-22 21:51:37,sem_categoria,66e460f0a3bf13493f3eeda3d75c61b4,credit_card,79.9,20.51,5.0,0.0,RS
53050,955fee9216a65b617aa5c0531780ce60,2018-03-03 17:11:33,cool_stuff,54d9ac713e253fa1fae9c8003b011c2a,boleto,35.0,13.08,3.0,0.0,SP
53051,3a4127e1ba7208ea37044c5092aae170,2018-04-19 07:58:35,telephony,254e83d8714765408ae71c07e6a972e0,credit_card,385.0,10.46,5.0,0.0,SP
53052,7a67c85e85bb2ce8582c35f2203ad736,2017-08-09 22:30:26,cool_stuff,098c8d862a494bb5926e558a87687768,credit_card,199.99,12.6,5.0,0.0,SP
53053,d94a40fd42351c259927028d163af842,2018-01-13 18:34:27,housewares,1e618d311a1b7f88a9d96ec50aa85582,credit_card,129.0,25.74,5.0,0.0,MG
53054,17a053fcb14bd219540cbde0df490be0,2018-04-20 16:08:37,office_furniture,7dda94d5b1861c308661fedb3944df60,boleto,199.9,28.26,5.0,0.0,SP
53055,cce6ab8d1682639fe45ab70234f1665f,2017-06-18 19:51:24,bed_bath_table,e2e426d1332240070b0a836a854d057b,credit_card,34.9,16.6,4.0,0.0,SP
53056,cc419e0650a3c5ba77189a1882b7556a,2017-07-14 12:22:01,health_beauty,7c1bd920dbdf22470b68bde975dd3ccf,boleto,54.99,16.63,4.0,0.0,SP
53057,85d9eb9ddc5d00ca9336a2219c97bb13,2018-08-12 10:41:39,computers_accessories,18b0e642cbae7251e60a64aa07dd9eb9,credit_card,22.32,15.26,1.0,0.0,MG
53058,ba143b05f0110f0dc71ad71b4466ce92,2018-05-05 10:11:19,dvds_blu_ray,8ac47b3ab13c68f49f10dde899674149,boleto,83.99,18.17,5.0,0.0,SP
53059,1acde099eb406aa220b1169b188b42da,2017-10-25 15:45:05,furniture_decor,c92b08d0ac42564075b8103bb99cb424,credit_card,16.9,9.34,5.0,0.0,SP
53060,e8ff5a6ceb895583033fc2a0f314e3c2,2018-08-26 14:17:08,diapers_and_hygiene,53e695484b71a194bf7d89b48700756a,credit_card,139.89,19.08,5.0,0.0,SC
53061,d9e8c084b68fe958861d8f2c21202e6b,2018-07-20 16:14:47,agro_industry_and_commerce,b5aebb467d9a92162173cbd234e00d99,credit_card,35.0,9.0,5.0,0.0,SP
53062,d9e8c084b68fe958861d8f2c21202e6b,2018-07-20 16:14:47,agro_industry_and_commerce,b5aebb467d9a92162173cbd234e00d99,credit_card,35.0,9.0,5.0,0.0,SP
53063,7c67e1448b00f6e969d365cea6b010ab,2018-05-23 20:37:06,office_furniture,2a5806f10d0f00e5ad032dd2e3c8806e,credit_card,169.99,39.39,5.0,0.0,SP
53064,1c68394e931a64f90ea236c5ea590300,2017-11-26 23:09:28,computers_accessories,bc055ae94989497c0d66bfa4263ccf61,credit_card,57.52,12.53,5.0,0.0,PR
53065,6f1a1263039c76e68f40a8e536b1da6a,2018-01-11 11:45:10,food,45a6892a98568b366b52ffeec9a03691,boleto,38.85,14.1,1.0,,SP
53066,004c9cd9d87a3c30c522c48c4fc07416,2017-09-20 00:01:18,bed_bath_table,a742e0f6787ec4e2ae3a124d40d82c6c,credit_card,117.99,21.32,4.0,0.0,SP
53067,b1fecf4da1fa2689bccffa0121953643,2017-05-27 11:08:23,health_beauty,ccdc2cdf7a30f11bbc65d90c630c5e86,credit_card,129.99,29.31,5.0,0.0,MS
53068,f0b47fbbc6dee9aafe415a6e33051b3f,2017-12-05 21:57:17,housewares,853ee0759242b6c1e8e1de5052df3fc4,credit_card,29.99,16.11,1.0,0.0,SP
53069,f0b47fbbc6dee9aafe415a6e33051b3f,2017-12-05 21:57:17,housewares,853ee0759242b6c1e8e1de5052df3fc4,credit_card,29.99,16.11,1.0,0.0,SP
53070,ed4acab38528488b65a9a9c603ff024a,2017-03-26 14:52:53,computers_accessories,ab8fdcf79c35337a19dd9e94fa2965ce,voucher,119.99,11.45,5.0,0.0,SP
53071,cfb1a033743668a192316f3c6d1d2671,2017-12-01 12:48:21,bed_bath_table,94950d6ddd0b24c0d15f7f09d61a8148,credit_card,157.0,21.59,5.0,0.0,SP
53072,1835b56ce799e6a4dc4eddc053f04066,2017-11-27 21:35:51,bed_bath_table,6eba58100f906fe0965290b28ca3c45f,boleto,167.9,28.39,5.0,0.0,SP
53073,41b39e28db005d9731d9d485a83b4c38,2017-11-27 21:35:51,furniture_decor,b90973ce80ba5d1fbc046fd8471acaef,boleto,13.9,6.87,5.0,0.0,SP
53074,41b39e28db005d9731d9d485a83b4c38,2017-11-27 21:35:51,furniture_decor,b90973ce80ba5d1fbc046fd8471acaef,boleto,13.9,6.87,5.0,0.0,SP
53075,6a51fc556dab5f766ced6fbc860bc613,2018-01-25 01:45:58,furniture_decor,3a08fe43ce64c50310704384c1725c20,credit_card,242.9,17.46,5.0,0.0,SP
53076,7a67c85e85bb2ce8582c35f2203ad736,2017-10-18 09:50:30,cool_stuff,9b9d1c4bd979b93c138044e032f99780,boleto,99.99,17.95,4.0,0.0,SP
53077,cc419e0650a3c5ba77189a1882b7556a,2017-09-27 23:37:59,perfumery,617186c3d97ea56c9c683a8a3974e8c1,credit_card,84.99,21.39,4.0,0.0,SP
53078,f262cbc1c910c83959f849465454ddd3,2018-03-27 00:23:35,computers_accessories,55cee47e392df16fee82018edeb545c5,credit_card,16.99,7.39,4.0,0.0,SP
53079,7c67e1448b00f6e969d365cea6b010ab,2018-01-15 00:25:08,furniture_decor,e27d13968e7527aaa27fba2089c13bff,credit_card,39.99,9.34,5.0,0.0,SP
53080,7ddcbb64b5bc1ef36ca8c151f6ec77df,2017-10-18 18:46:59,cool_stuff,4413a608a42bd21bbf9d5abbd58c249a,boleto,146.99,21.52,5.0,0.0,SP
53081,391fc6631aebcf3004804e51b40bcf1e,2018-06-27 10:25:42,bed_bath_table,937c825572d26b9e5a723527c6d625c6,credit_card,45.95,18.42,4.0,0.0,SP
53082,391fc6631aebcf3004804e51b40bcf1e,2018-06-27 10:25:42,bed_bath_table,937c825572d26b9e5a723527c6d625c6,credit_card,45.95,18.42,4.0,0.0,SP
53083,8fe8786ee000001ab51d030dfd4a7bf1,2017-11-20 20:34:03,musical_instruments,3eb6b55ec8635498193d4fc3d264e6a3,credit_card,439.0,78.2,5.0,0.0,SC
53084,620c87c171fb2a6dd6e8bb4dec959fc6,2017-02-03 09:42:20,health_beauty,67cdbf842853a39463b426b3b2d27466,credit_card,249.9,12.36,5.0,0.0,RJ
53085,4a3ca9315b744ce9f8e9374361493884,2018-02-22 21:31:31,bed_bath_table,868b3136c5b206f91b8208fbfdf2cb7c,credit_card,93.0,16.41,1.0,1.0,SP
53086,e9779976487b77c6d4ac45f75ec7afe9,2018-05-11 10:12:40,sports_leisure,054515fd15bc1a2029f10de97ffa9120,credit_card,43.0,12.79,4.0,0.0,SP
53087,e9779976487b77c6d4ac45f75ec7afe9,2018-05-11 10:12:40,sports_leisure,054515fd15bc1a2029f10de97ffa9120,credit_card,43.0,12.79,4.0,0.0,SP
53088,ef0ace09169ac090589d85746e3e036f,2018-04-03 11:02:44,perfumery,595fac2a385ac33a80bd5114aec74eb8,credit_card,117.7,23.32,5.0,0.0,RJ
53089,f35becee938e982bd615edf8ef12bcfb,2017-05-10 00:19:05,perfumery,f6ded594ada4d7ad32d68d6c57dcb417,credit_card,19.9,11.85,3.0,0.0,SP
53090,ede0c03645598cdfc63ca8237acbe73d,2018-04-27 21:25:00,computers_accessories,00917855135d67fb060dcd81863166a4,credit_card,39.9,18.23,4.0,0.0,SP
53091,6d803cb79cc31c41c4c789a75933b3c7,2017-12-09 12:29:50,sports_leisure,9d8a47407c35c4b5038a353a01331f2c,credit_card,99.9,15.45,2.0,0.0,SP
53092,8b321bb669392f5163d04c59e235e066,2018-01-08 17:09:49,electronics,7ce94ab189134e2d3c05f496d635419c,credit_card,13.65,17.63,4.0,0.0,SP
53093,b76dba6c951ab00dc4edf0a1aa88037e,2017-04-26 16:09:32,telephony,c413fa08b405af6edb9d49e85e241c08,credit_card,12.97,8.72,4.0,0.0,SP
53094,cca3071e3e9bb7d12640c9fbe2301306,2017-02-05 01:01:05,furniture_decor,d9ee0c2943c9663aef6a2bc0411cbc14,credit_card,114.9,13.38,5.0,0.0,SP
53095,cca3071e3e9bb7d12640c9fbe2301306,2017-02-05 01:01:05,furniture_decor,d9ee0c2943c9663aef6a2bc0411cbc14,credit_card,114.9,13.38,5.0,0.0,SP
53096,6c177e38df6d3f34182b1f1d427231bf,2017-03-03 22:06:49,electronics,2afd040779d1ce6295b76d092b048066,credit_card,169.0,16.48,4.0,0.0,PR
53097,fa74b2f3287d296e9fbd2cc80f2d1cf1,2017-12-25 10:31:34,perfumery,c1a940820f1f674fe52265f700f72302,credit_card,250.9,13.26,1.0,,SP
53098,575df70bde3f9f2b30bf8d2e9910d725,2017-02-11 15:10:03,furniture_decor,3572a945e47ca64e7796603040878145,credit_card,189.9,23.62,5.0,0.0,SP
53099,4a3ccda38b2129705f3fb522db62ca31,2017-11-04 15:52:35,construction_tools_safety,3b473a6b1c280e0345e876648a61a032,credit_card,199.9,16.15,5.0,0.0,SP
53100,c89cf7c468a48af70aada384e722f9e2,2017-11-26 16:15:10,toys,4a1fceb27ddd81536c58bb333459b07c,credit_card,50.0,17.6,4.0,0.0,RJ
53101,955fee9216a65b617aa5c0531780ce60,2018-01-04 11:15:38,furniture_decor,aca2eb7d00ea1a7b8ebd4e68314663af,boleto,69.9,20.98,4.0,0.0,SP
53102,25e6ffe976bd75618accfe16cefcbd0d,2017-10-27 10:39:14,toys,e000ecbb2e86143e74b3b2c3cf15f21e,boleto,120.0,9.04,4.0,0.0,SP
53103,99eaacc9e6046db1c82b163c5f84869f,2017-03-24 16:33:38,telephony,45df8892a1d74d2e8f960dc06625fdab,credit_card,299.0,12.7,2.0,0.0,SP
53104,1c129092bf23f28a5930387c980c0dfc,2017-11-25 14:40:05,bed_bath_table,ec2d43cc59763ec91694573b31f1c29a,credit_card,39.5,16.29,3.0,0.0,SP
