evento_id,entidade_id,data_evento,split,elegivel_downstream
68925,7e1fb0a3ebfb01ffb3a7dae98bf3238d,2018-02-28 20:37:09,train,True
68926,ea8482cd71df3c1969d7b9473ff13abc,2018-01-01 20:22:49,train,True
68927,53243585a1d6dc2643021fd1853d8905,2017-11-25 18:08:31,train,True
68928,53243585a1d6dc2643021fd1853d8905,2017-11-25 18:08:31,train,True
68929,7a67c85e85bb2ce8582c35f2203ad736,2017-09-12 19:20:47,train,True
68930,2eb70248d66e0e3ef83659f71b244378,2018-04-18 15:23:31,val,True
68931,2ff97219cb8622eaf3cd89b7d9c09824,2018-03-30 18:21:52,train,True
68932,cc419e0650a3c5ba77189a1882b7556a,2017-05-04 13:10:28,train,True
68933,1f50f920176fa81dab994f9023523100,2018-04-04 12:20:18,train,True
68934,17a053fcb14bd219540cbde0df490be0,2018-03-12 11:15:59,train,True
68935,900ba814c251a692506d7834c1218441,2017-08-14 15:46:46,train,True
68936,6cd68b3ed6d59aaa9fece558ad360c0a,2017-06-11 19:34:11,train,True
68937,63ffcb71394dd8ea3872ed9ffda17c74,2017-06-02 11:59:53,train,True
68938,aac29b1b99776be73c3049939652091d,2018-01-22 18:35:50,train,True
68939,cc419e0650a3c5ba77189a1882b7556a,2017-12-06 16:39:06,train,True
68940,2138ccb85b11a4ec1e37afbd1c8eda1f,2017-06-10 12:02:53,train,True
68941,93dc87703c046b603023e75222018b45,2018-05-29 15:48:49,val,True
68942,7c67e1448b00f6e969d365cea6b010ab,2018-07-30 22:44:52,test,True
68943,712e6ed8aa4aa1fa65dab41fed5737e4,2017-12-08 12:02:45,train,True
68944,99eaacc9e6046db1c82b163c5f84869f,2017-03-22 15:56:01,train,True
68945,b1ac6ea7895bc3dd6f0f6f4abbdd2821,2017-10-14 13:31:41,train,True
68946,7722b1df1b0e383e000397b2c11e3e19,2017-08-14 09:42:53,train,True
68947,57e632711dec9ec14ca7546769483e7e,2018-05-22 12:30:01,val,True
68948,9674754b5a0cb32b638cec001178f799,2018-07-21 21:41:25,test,True
68949,7299e27ed73d2ad986de7f7c77d919fa,2017-08-03 18:30:57,train,True
68950,cc419e0650a3c5ba77189a1882b7556a,2018-05-26 12:58:10,val,True
68951,6c177e38df6d3f34182b1f1d427231bf,2018-08-21 13:32:24,test,True
68952,5cf13accae3222c70a9cac40818ae839,2018-02-25 11:27:31,train,True
68953,3ef37b7ca6dd2b80bd8af81a62504996,2017-09-01 16:25:37,train,True
68954,6c7d50c24b3ccd2fd83b44d8bb34e073,2017-12-19 17:52:01,train,True
68955,8b321bb669392f5163d04c59e235e066,2018-03-28 17:03:47,train,True
68956,562fc2f2c2863ab7e79a9e4388a58a14,2018-06-21 13:02:57,test,True
68957,87142160b41353c4e5fca2360caf6f92,2018-06-03 19:08:50,val,True
68958,712e6ed8aa4aa1fa65dab41fed5737e4,2018-02-20 13:10:09,train,True
68959,9f505651f4a6abe901a56cdc21508025,2017-10-26 13:26:58,train,True
68960,4a3ca9315b744ce9f8e9374361493884,2018-02-24 19:43:09,train,True
68961,2a84855fd20af891be03bc5924d2b453,2018-03-16 06:00:51,train,True
68962,7e26c750b4cb9f6766f58265ff9ebe95,2017-09-15 07:39:51,train,True
68963,1f50f920176fa81dab994f9023523100,2017-11-23 22:58:51,train,True
68964,8160255418d5aaa7dbdc9f4c64ebda44,2018-02-13 21:55:10,train,True
68965,4c2b230173bb36f9b240f2b8ac11786e,2017-07-26 11:58:49,train,True
68966,4c2b230173bb36f9b240f2b8ac11786e,2017-07-26 11:58:49,train,True
68967,cc419e0650a3c5ba77189a1882b7556a,2018-01-08 19:54:24,train,True
68968,cc419e0650a3c5ba77189a1882b7556a,2018-01-08 19:54:24,train,True
68969,750303a20e9c56b2a6bc45cdce0b897d,2018-07-22 12:48:34,test,True
68970,7e93a43ef30c4f03f38b393420bc753a,2017-05-31 12:51:54,train,True
68971,8b321bb669392f5163d04c59e235e066,2018-02-16 11:19:10,train,True
68972,855668e0971d4dfd7bef1b6a4133b41b,2018-03-22 20:58:21,train,True
68973,da8622b14eb17ae2831f4ac5b9dab84a,2018-01-31 13:53:09,train,True
68974,94144541854e298c2d976cb893b81343,2017-03-25 20:49:27,train,True
68975,6d988d6174a2c27441597174f8905515,2017-11-13 09:46:54,train,True
68976,c003204e1ab016dfa150abc119207b24,2017-11-16 12:04:23,train,True
68977,c003204e1ab016dfa150abc119207b24,2018-04-15 15:37:07,val,True
68978,0b35c634521043bf4b47e21547b99ab5,2018-05-07 11:58:52,val,True
68979,b14db04aa7881970e83ffa9426897925,2017-07-18 11:46:06,train,True
68980,b1fc4f64df5a0e8b6913ab38803c57a9,2018-04-29 12:36:40,val,True
68981,c72de06d72748d1a0dfb2125be43ba63,2018-06-26 14:52:13,test,True
68982,1f50f920176fa81dab994f9023523100,2017-06-30 12:23:34,train,True
68983,1f50f920176fa81dab994f9023523100,2017-06-30 12:23:34,train,True
68984,0afccdb8a34ee5c79f7c06faf2b4d56e,2017-05-13 21:52:30,train,True
68985,b4ffb71f0cb1b1c3d63fad021ecf93e1,2017-12-26 11:05:58,train,True
68986,acadd4d36859671cb635527c6c977533,2018-02-09 11:03:02,train,True
68987,7ecd59e5e20407131822c1a68ac59c1f,2018-08-02 13:14:23,test,True
68988,7ecd59e5e20407131822c1a68ac59c1f,2018-08-02 13:14:23,test,True
68989,46dc3b2cc0980fb8ec44634e21d2718e,2017-12-02 11:05:41,train,True
68990,a416b6a846a11724393025641d4edd5e,2018-01-19 16:57:27,train,True
68991,6edacfd9f9074789dad6d62ba7950b9c,2017-10-30 16:14:57,train,True
68992,3d871de0142ce09b7081e2b9d1733cb1,2017-03-31 11:30:55,train,True
68993,c3867b4666c7d76867627c2f7fb22e21,2017-08-03 18:50:00,train,True
68994,4b9750c8ad28220fe6702d4ecb7c898f,2018-05-04 17:38:37,val,True
68995,1a3df491d1c4f1589fc2b934ada68bf2,2017-07-30 14:54:30,train,True
68996,701938c450705b8ae65fc923b70f35c7,2017-06-09 09:51:40,train,True
68997,701938c450705b8ae65fc923b70f35c7,2017-06-09 09:51:40,train,True
68998,c826c40d7b19f62a09e2d7c5e7295ee2,2018-04-06 17:29:04,val,True
68999,1f50f920176fa81dab994f9023523100,2017-11-26 23:33:14,train,True
69000,56642bcb79900e777d68e91915cb4267,2017-12-01 23:27:17,train,True
69001,6c1b6d0c604b776f844125f911eb7377,2017-02-01 15:42:59,train,True
69002,4e5725ba188db8252977a4f0227bd462,2018-03-05 11:23:01,train,True
69003,b76dba6c951ab00dc4edf0a1aa88037e,2018-02-27 18:14:18,train,True
69004,7a67c85e85bb2ce8582c35f2203ad736,2017-10-30 23:03:46,train,True
69005,318f287a62ab7ac10b703ac37435a231,2017-12-19 22:18:31,train,True
69006,318f287a62ab7ac10b703ac37435a231,2017-12-19 22:18:31,train,True
69007,b2ba3715d723d245138f291a6fe42594,2018-01-29 23:37:15,train,True
69008,b410bdd36d5db7a65dcd42b7ead933b8,2018-03-10 11:49:43,train,True
69009,056b4ada5bbc2c50cc7842547dda6b51,2018-06-10 21:45:42,test,True
69010,0bb27263628258b8111a0262769fa9db,2017-04-01 17:24:26,train,False
69011,fa1c13f2614d7b5c4749cbc52fecda94,2017-07-27 13:25:38,train,True
69012,cbd996ad3c1b7dc71fd0e5f5df9087e2,2017-11-09 14:25:15,train,True
69013,ceaec5548eefc6e23e6607c5435102e7,2018-03-16 15:37:09,train,True
69014,2e90cb1677d35cfe24eef47d441b7c87,2018-01-10 08:31:21,train,True
69015,6b90f847357d8981edd79a1eb1bf0acb,2018-06-14 00:01:24,test,True
69016,33a17d60c64393351ebf1ef860f4e0f2,2018-04-27 15:12:36,val,True
69017,fa1c13f2614d7b5c4749cbc52fecda94,2018-05-26 17:57:44,val,True
69018,b1fc4f64df5a0e8b6913ab38803c57a9,2018-05-26 17:57:44,val,True
69019,7e93a43ef30c4f03f38b393420bc753a,2018-01-27 09:47:40,train,True
69020,d673a59aac7a70d8b01e6902bf090a11,2018-03-22 14:12:26,train,True
69021,1900267e848ceeba8fa32d80c1a5f5a8,2017-06-06 16:24:51,train,True
69022,0c8380b62e38e8a1e6adbeba7eb9688c,2017-06-06 16:24:51,train,True
69023,5d0363b33554b373851fc1622e4d5f3c,2018-01-02 10:06:33,train,True
69024,d9c349beabc06aa6ff1c6d68b5e9e22e,2018-04-30 16:52:39,val,False
69025,ef990a83bbea832f36ebe81376335aa8,2017-12-19 15:55:46,train,True
69026,6560211a19b47992c3666cc44a7e94c0,2017-09-28 15:22:54,train,True
69027,7c67e1448b00f6e969d365cea6b010ab,2018-03-09 23:16:28,train,True
69028,87142160b41353c4e5fca2360caf6f92,2017-12-02 11:31:32,train,True
69029,e5a3438891c0bfdb9394643f95273d8e,2018-01-09 18:48:22,train,True
69030,b14db04aa7881970e83ffa9426897925,2017-10-17 19:14:06,train,True
69031,b14db04aa7881970e83ffa9426897925,2017-10-17 19:14:06,train,True
69032,7238a95bb63ef7e498389fb863b834a1,2018-07-29 08:05:41,test,True
69033,1025f0e2d44d7041d6cf58b6550e0bfa,2017-11-24 21:33:41,train,True
69034,1025f0e2d44d7041d6cf58b6550e0bfa,2017-11-24 21:33:41,train,True
69035,7178f9f4dd81dcef02f62acdf8151e01,2017-09-29 22:53:38,train,True
69036,cc419e0650a3c5ba77189a1882b7556a,2018-02-02 13:45:00,train,True
69037,9add47bf45ce8e8c7db6b9cf670b1e09,2017-07-01 16:55:23,train,True
69038,4a3ca9315b744ce9f8e9374361493884,2017-10-17 19:31:12,train,True
69039,1f50f920176fa81dab994f9023523100,2017-11-28 14:26:50,train,True
69040,4b9750c8ad28220fe6702d4ecb7c898f,2018-07-29 12:22:04,test,True
69041,dfa0c4c6229ab200a4a1336b4d7128ff,2018-05-24 17:14:00,val,True
69042,cd68562d3f44870c08922d380acae552,2017-11-26 23:13:27,train,True
69043,d91fb3b7d041e83b64a00a3edfb37e4f,2018-07-08 19:40:11,test,True
69044,6560211a19b47992c3666cc44a7e94c0,2018-07-25 19:02:59,test,True
69045,53243585a1d6dc2643021fd1853d8905,2017-09-04 14:28:22,train,True
69046,ef506c96320abeedfb894c34db06f478,2017-10-07 22:42:26,train,True
69047,ef506c96320abeedfb894c34db06f478,2017-10-07 22:42:26,train,True
69048,891071be6ba827b591264c90c2ae8a63,2017-04-12 21:35:27,train,True
69049,e9b6c33b71b67737693b4cfa68341c8d,2017-08-16 20:08:12,train,False
69050,55a5b51f93f2b70ea513f5a047b0262a,2017-09-29 16:30:11,train,True
69051,562fc2f2c2863ab7e79a9e4388a58a14,2018-07-27 22:23:49,test,True
69052,cca3071e3e9bb7d12640c9fbe2301306,2017-11-10 22:01:50,train,True
69053,6560211a19b47992c3666cc44a7e94c0,2018-05-16 10:23:19,val,True
69054,855668e0971d4dfd7bef1b6a4133b41b,2017-10-13 16:52:15,train,True
69055,d624126b9206f595fb3fbb6ba03b28a8,2017-08-17 14:18:05,train,True
69056,a1043bafd471dff536d0c462352beb48,2018-02-07 06:51:08,train,True
69057,609e1a9a6c2539919b8205cf7c4e6ff0,2018-08-08 14:40:51,test,True
69058,609e1a9a6c2539919b8205cf7c4e6ff0,2018-08-08 14:40:51,test,True
69059,ebd2d60905fb58271facef5596b620d3,2017-04-04 07:07:26,train,True
69060,8b321bb669392f5163d04c59e235e066,2018-02-15 10:03:54,train,True
69061,7d13fca15225358621be4086e1eb0964,2018-03-16 13:24:27,train,True
69062,5b35136197710e16ac5e7b7c2bd4ea85,2017-10-16 16:41:25,train,True
69063,5b35136197710e16ac5e7b7c2bd4ea85,2017-10-16 16:41:25,train,True
69064,1f50f920176fa81dab994f9023523100,2017-11-03 22:18:57,train,True
69065,0bebbb2cea103a4a020c95d43fd7d754,2018-07-05 13:40:19,test,True
69066,1caf283236cd69af44cbc09a0a1e7d32,2017-09-19 08:49:08,train,True
69067,87142160b41353c4e5fca2360caf6f92,2017-12-03 13:47:49,train,True
69068,59b22a78efb79a4797979612b885db36,2018-04-13 12:47:31,val,True
69069,82e0a475a88cc9595229d8029273f045,2017-10-28 19:23:49,train,True
69070,82e0a475a88cc9595229d8029273f045,2017-10-28 19:23:49,train,True
69071,82e0a475a88cc9595229d8029273f045,2017-10-28 19:23:49,train,True
69072,54965bbe3e4f07ae045b90b0b8541f52,2017-11-13 15:48:38,train,True
69073,6f892e20a171e98efe17fdb971ff319b,2017-10-18 16:42:42,train,True
69074,a2e874074c877c5a05abae80ad6e488f,2017-04-27 16:51:17,train,True
69075,52d76513f0c4d97f3b99570e2c94ee31,2018-05-11 20:03:07,val,True
69076,52d76513f0c4d97f3b99570e2c94ee31,2018-05-11 20:03:07,val,True
69077,52d76513f0c4d97f3b99570e2c94ee31,2018-05-11 20:03:07,val,True
69078,fa1c13f2614d7b5c4749cbc52fecda94,2018-04-03 22:18:48,train,True
69079,48436dade18ac8b2bce089ec2a041202,2017-07-11 17:30:25,train,True
69080,46dc3b2cc0980fb8ec44634e21d2718e,2017-12-01 11:20:27,train,True
69081,1025f0e2d44d7041d6cf58b6550e0bfa,2018-07-23 15:52:49,test,True
69082,1900267e848ceeba8fa32d80c1a5f5a8,2017-07-10 12:19:10,train,True
69083,83deb69e889cf80f82be1dc6d5f2d486,2017-12-31 13:49:49,train,True
69084,5343d0649eca2a983820bfe93fc4d17e,2018-02-23 20:18:01,train,True
69085,fe2032dab1a61af8794248c8196565c9,2017-06-01 19:33:44,train,True
69086,ea8482cd71df3c1969d7b9473ff13abc,2018-08-16 09:19:47,test,True
69087,20d83f3ef0e6925fd74bfd59170babf7,2017-09-17 20:22:40,train,True
69088,8fe8786ee000001ab51d030dfd4a7bf1,2018-01-05 08:34:48,train,True
69089,7ad32824caee82087b3e2e5f33b1bf32,2018-08-19 11:47:05,test,True
69090,b4ffb71f0cb1b1c3d63fad021ecf93e1,2017-11-26 09:36:14,train,True
69091,9c0e69c7bf2619675bbadf47b43f655a,2017-05-31 21:19:45,train,True
69092,9c0e69c7bf2619675bbadf47b43f655a,2017-05-31 21:19:45,train,True
69093,9c0e69c7bf2619675bbadf47b43f655a,2017-05-31 21:19:45,train,True
69094,16090f2ca825584b5a147ab24aa30c86,2018-03-23 22:15:02,train,True
69095,0c7533c71df861ec58ad7ff999ed0e8d,2017-12-13 10:10:04,train,True
69096,12b9676b00f60f3b700e83af21824c0e,2018-03-27 22:15:44,train,True
69097,5c853bb56f70f4d14218944bae111d7a,2018-08-13 22:15:32,test,True
69098,e5475dcab1e07b63d7f6e902d8f5eda8,2017-09-26 08:26:57,train,True
69099,a673821011d0cec28146ea42f5ab767f,2017-12-15 16:37:16,train,True
69100,0432ead42b6c8a0bdf68154add917fdf,2017-07-07 08:56:20,train,True
69101,cac4c8e7b1ca6252d8f20b2fc1a2e4af,2017-10-10 20:39:38,train,True
69102,8581055ce74af1daba164fdbd55a40de,2018-01-13 13:36:23,train,True
69103,955fee9216a65b617aa5c0531780ce60,2018-05-14 15:27:45,val,True
69104,7c67e1448b00f6e969d365cea6b010ab,2017-11-15 13:15:01,train,True
69105,7c67e1448b00f6e969d365cea6b010ab,2017-11-15 13:15:01,train,True
69106,6560211a19b47992c3666cc44a7e94c0,2017-10-17 15:18:59,train,True
69107,1f50f920176fa81dab994f9023523100,2017-12-28 10:51:11,train,True
69108,e9779976487b77c6d4ac45f75ec7afe9,2018-02-25 23:33:17,train,True
69109,1da3aeb70d7989d1e6d9b0e887f97c23,2017-11-25 20:35:35,train,True
69110,a17f621c590ea0fab3d5d883e1630ec6,2018-02-23 11:02:29,train,True
69111,a17f621c590ea0fab3d5d883e1630ec6,2018-02-23 11:02:29,train,True
69112,d98eec89afa3380e14463da2aabaea72,2017-03-14 21:38:45,train,True
69113,9b013e03b2ab786505a1d3b5c0756754,2018-06-11 20:05:36,test,True
69114,0241d4d5d36f10f80c644447315af0bd,2018-07-25 01:46:26,test,True
69115,1f50f920176fa81dab994f9023523100,2017-12-03 10:18:45,train,True
69116,989becdce12ebc39863c2bceab6f3ca1,2018-01-19 12:52:52,train,True
69117,e9779976487b77c6d4ac45f75ec7afe9,2017-09-12 08:25:21,train,True
69118,34056b8b55c1775a22af2331670a799c,2018-08-23 17:19:01,test,True
69119,cda598c48d7c614bc1cad7d8ff6f0010,2018-07-02 18:39:08,test,True
69120,77530e9772f57a62c906e1c21538ab82,2017-02-24 16:14:08,train,True
69121,cca3071e3e9bb7d12640c9fbe2301306,2017-09-26 19:17:06,train,True
69122,70eea00b476a314817cefde4aad4f89a,2017-04-27 20:12:49,train,True
69123,11fb6f6d341adbe19e81733701704635,2018-08-25 18:36:46,test,True
69124,a1043bafd471dff536d0c462352beb48,2018-07-15 20:39:37,test,True
69125,edf96ef93ed595084bbcbd9224bd2894,2018-01-08 20:49:35,train,True
69126,229c3efbfb0ea2058de4ccdfbc3d784a,2017-11-13 14:13:15,train,True
69127,138dbe45fc62f1e244378131a6801526,2018-07-21 12:07:28,test,True
69128,3d871de0142ce09b7081e2b9d1733cb1,2018-01-23 22:06:00,train,True
69129,2a5b78b41cd05baeac8df54c6606b92c,2017-07-02 15:37:04,train,True
69130,17ca9b9e9b9ef8fdb529001b49ebb50f,2018-01-08 17:06:10,train,True
69131,9b013e03b2ab786505a1d3b5c0756754,2018-05-16 19:15:55,val,True
69132,94144541854e298c2d976cb893b81343,2017-03-29 07:47:28,train,True
69133,3d871de0142ce09b7081e2b9d1733cb1,2018-01-06 10:24:39,train,True
69134,cac4c8e7b1ca6252d8f20b2fc1a2e4af,2017-08-16 14:31:21,train,True
69135,c70c1b0d8ca86052f45a432a38b73958,2018-08-16 18:16:37,test,True
69136,ebd2d60905fb58271facef5596b620d3,2017-05-30 14:36:44,train,True
69137,56642bcb79900e777d68e91915cb4267,2017-03-17 09:32:47,train,True
69138,53e4c6e0f4312d4d2107a8c9cddf45cd,2017-09-30 11:14:12,train,True
69139,53e4c6e0f4312d4d2107a8c9cddf45cd,2017-09-30 11:14:12,train,True
69140,7a67c85e85bb2ce8582c35f2203ad736,2017-07-21 19:40:21,train,True
69141,1f50f920176fa81dab994f9023523100,2018-02-02 19:39:16,train,True
69142,53e4c6e0f4312d4d2107a8c9cddf45cd,2018-01-29 10:23:31,train,True
69143,955fee9216a65b617aa5c0531780ce60,2018-01-06 23:13:06,train,True
69144,7c5b05cbdb5542049f38d90d7815b97d,2018-07-02 15:30:15,test,True
69145,7c5b05cbdb5542049f38d90d7815b97d,2018-07-02 15:30:15,test,True
69146,834f8533b2ecb6598dd004ff3de7203a,2018-02-02 13:14:06,train,True
69147,c826c40d7b19f62a09e2d7c5e7295ee2,2018-04-13 20:41:37,val,True
69148,14a08204d03bb6b6bde8029f801ae0eb,2018-05-15 12:47:25,val,True
69149,14a08204d03bb6b6bde8029f801ae0eb,2018-05-15 12:47:25,val,True
69150,14a08204d03bb6b6bde8029f801ae0eb,2018-05-15 12:47:25,val,True
69151,14a08204d03bb6b6bde8029f801ae0eb,2018-05-15 12:47:25,val,True
69152,14a08204d03bb6b6bde8029f801ae0eb,2018-05-15 12:47:25,val,True
69153,c398bc00a606d33758afd91f4e64fd15,2018-06-28 14:33:53,test,True
69154,a0a14e50070f3225b3eabba5b85da517,2018-07-31 17:27:43,test,True
69155,ea8482cd71df3c1969d7b9473ff13abc,2018-01-22 23:34:32,train,True
69156,f1fd5ab1181f827ffad998c1a5de7d74,2018-05-12 19:29:17,val,True
69157,cc419e0650a3c5ba77189a1882b7556a,2018-01-09 10:16:34,train,True
69158,ea8482cd71df3c1969d7b9473ff13abc,2018-01-18 23:16:44,train,True
69159,54a1852d1b8f10312c55e906355666ee,2018-01-09 14:18:50,train,True
69160,2089a6d640999f9b9141ac719b2af596,2018-02-08 22:51:59,train,True
69161,c0f783394e37cd9c9d7f5f81141450fa,2017-12-13 17:14:37,train,True
69162,0241d4d5d36f10f80c644447315af0bd,2018-05-07 16:02:46,val,True
69163,d91fb3b7d041e83b64a00a3edfb37e4f,2018-07-28 09:06:39,test,True
69164,1d8dbc4f32378d715c717c1c1fc57bae,2017-03-20 16:41:25,train,True
69165,236585a4ddb5fea9fa40233e2249ed91,2017-11-06 07:46:46,train,True
69166,522620dcb18a6b31cd7bdf73665113a9,2018-02-20 20:54:49,train,True
69167,59fb871bf6f4522a87ba567b42dafecf,2017-07-16 21:37:05,train,True
69168,1835b56ce799e6a4dc4eddc053f04066,2018-02-11 01:54:20,train,True
69169,de722cd6dad950a92b7d4f82673f8833,2018-05-26 21:08:43,val,True
69170,de722cd6dad950a92b7d4f82673f8833,2018-05-26 21:08:43,val,True
69171,de722cd6dad950a92b7d4f82673f8833,2018-05-26 21:08:43,val,True
69172,fe2032dab1a61af8794248c8196565c9,2017-12-11 15:35:31,train,True
69173,1f50f920176fa81dab994f9023523100,2018-02-06 12:48:56,train,True
69174,b2ba3715d723d245138f291a6fe42594,2018-02-23 16:03:04,train,True
69175,0df3984f9dfb3d49ac6366acbd3bbb85,2018-01-20 15:46:57,train,True
69176,d1c281d3ae149232351cd8c8cc885f0d,2017-06-20 09:58:10,train,True
69177,0ea22c1cfbdc755f86b9b54b39c16043,2018-02-24 10:02:16,train,True
69178,02f5837340d7eb4f653d676c7256523a,2018-01-11 18:22:07,train,True
69179,3d871de0142ce09b7081e2b9d1733cb1,2017-11-13 22:36:44,train,True
69180,3d871de0142ce09b7081e2b9d1733cb1,2017-11-13 22:36:44,train,True
69181,6b243f80ed07b10f0e8aa0f21a205f3c,2018-04-02 23:03:14,train,True
69182,1c129092bf23f28a5930387c980c0dfc,2018-01-28 20:47:29,train,True
69183,c9c7905cffc4ef9ff9f113554423e671,2018-08-21 19:49:49,test,True
69184,c9c7905cffc4ef9ff9f113554423e671,2018-08-21 19:49:49,test,True
69185,1025f0e2d44d7041d6cf58b6550e0bfa,2018-01-03 16:56:47,train,True
69186,4869f7a5dfa277a7dca6462dcf3b52b2,2017-12-16 12:35:13,train,True
69187,3fd1e727ba94cfe122d165e176ce7967,2018-04-04 08:20:22,train,True
69188,53e4c6e0f4312d4d2107a8c9cddf45cd,2017-12-07 22:36:10,train,True
69189,1c129092bf23f28a5930387c980c0dfc,2017-12-07 22:36:10,train,True
69190,13d058e4eeac2ce8217660b2f8a05812,2018-06-19 16:27:42,test,True
69191,d91fb3b7d041e83b64a00a3edfb37e4f,2018-02-28 21:31:09,train,True
69192,da8622b14eb17ae2831f4ac5b9dab84a,2017-12-25 18:06:20,train,True
69193,8160255418d5aaa7dbdc9f4c64ebda44,2018-03-20 13:03:41,train,True
69194,7a67c85e85bb2ce8582c35f2203ad736,2018-02-19 08:30:42,train,True
69195,06a2c3af7b3aee5d69171b0e14f0ee87,2018-04-30 16:59:38,val,True
69196,9b013e03b2ab786505a1d3b5c0756754,2018-08-06 18:32:28,test,True
69197,7c67e1448b00f6e969d365cea6b010ab,2017-10-23 15:58:21,train,True
69198,d566c37fa119d5e66c4e9052e83ee4ea,2018-04-23 18:29:35,val,True
69199,1f50f920176fa81dab994f9023523100,2017-05-23 11:09:34,train,True
69200,8a32e327fe2c1b3511609d81aaf9f042,2017-08-21 15:50:49,train,True
69201,aae3bfea055532c57fb453ed3ec80b30,2017-02-01 20:54:37,train,True
69202,0241d4d5d36f10f80c644447315af0bd,2018-06-18 19:09:58,test,True
69203,a1043bafd471dff536d0c462352beb48,2017-03-03 23:17:53,train,True
69204,b499c00f28f4b7069ff6550af8c1348a,2017-12-09 17:41:47,train,True
69205,dc4a0fc896dc34b0d5bfec8438291c80,2017-08-19 14:37:52,train,True
69206,aac29b1b99776be73c3049939652091d,2017-05-29 22:08:30,train,True
69207,1835b56ce799e6a4dc4eddc053f04066,2017-09-29 17:09:07,train,True
69208,1da3aeb70d7989d1e6d9b0e887f97c23,2017-08-19 20:23:03,train,True
69209,09f952a5f58d2285b0372551ae8f9b01,2018-05-21 23:35:57,val,True
69210,09f952a5f58d2285b0372551ae8f9b01,2018-05-21 23:35:57,val,True
69211,b76dba6c951ab00dc4edf0a1aa88037e,2018-06-19 13:43:16,test,True
69212,1835b56ce799e6a4dc4eddc053f04066,2017-11-21 14:38:18,train,True
69213,4869f7a5dfa277a7dca6462dcf3b52b2,2018-04-15 14:39:05,val,True
69214,6560211a19b47992c3666cc44a7e94c0,2018-05-29 19:16:01,val,True
69215,cca3071e3e9bb7d12640c9fbe2301306,2017-07-24 10:55:51,train,True
69216,02c988090b766852e088c69d7fb3b551,2018-08-15 09:44:30,test,True
69217,624f4ece8da4aafb77699233d480f8ef,2017-09-24 23:50:30,train,True
69218,dbc22125167c298ef99da25668e1011f,2018-08-08 11:30:30,test,True
69219,18e694e0e48ed6f7aa3f24aade5fd697,2018-08-13 21:50:46,test,True
69220,bfd938b22bc99bce1ae60dc602889f52,2017-01-26 11:39:55,train,True
69221,191d55f7edb8524d525ed01b20fe32e8,2017-11-27 23:57:41,train,True
69222,f80edd2c5aaa505cc4b0a3b219abf4b8,2018-08-06 21:31:52,test,True
69223,57e632711dec9ec14ca7546769483e7e,2017-11-28 12:36:25,train,True
69224,d91fb3b7d041e83b64a00a3edfb37e4f,2017-06-05 09:51:37,train,True
69225,4b9750c8ad28220fe6702d4ecb7c898f,2018-02-23 14:49:38,train,True
69226,74a9b9bddf14ece02beb81f52c41a88d,2017-11-27 12:25:21,train,True
69227,a49928bcdf77c55c6d6e05e09a9b4ca5,2017-11-27 12:25:21,train,True
69228,4869f7a5dfa277a7dca6462dcf3b52b2,2018-02-20 23:30:26,train,True
69229,ac6417315ae5da8f9a38ee11de6f7780,2017-04-27 09:34:25,train,True
69230,25c5c91f63607446a97b143d2d535d31,2017-12-21 14:54:55,train,True
69231,37be5a7c751166fbc5f8ccba4119e043,2017-08-08 13:50:29,train,True
69232,76d64c4aca3a7baf218bf93ef7fa768d,2017-11-24 10:19:18,train,True
69233,128639473a139ac0f3e5f5ade55873a5,2017-09-13 22:18:47,train,True
69234,670c26e0f1bf8d0576271d5cfaec6d2b,2018-01-03 23:40:14,train,True
69235,b76dba6c951ab00dc4edf0a1aa88037e,2017-02-19 16:20:02,train,True
69236,7142540dd4c91e2237acb7e911c4eba2,2017-11-09 13:00:58,train,True
69237,5dceca129747e92ff8ef7a997dc4f8ca,2017-08-30 12:46:37,train,True
69238,f4aba7c0bca51484c30ab7bdc34bcdd1,2017-02-04 12:28:55,train,True
69239,e5a3438891c0bfdb9394643f95273d8e,2018-01-17 13:34:36,train,True
69240,d624126b9206f595fb3fbb6ba03b28a8,2017-06-10 13:07:05,train,True
69241,33c51922b6e3c16b24a8f28e5833c99d,2018-03-12 08:34:03,train,True
69242,d566c37fa119d5e66c4e9052e83ee4ea,2018-04-11 21:37:56,val,True
69243,955fee9216a65b617aa5c0531780ce60,2018-06-06 11:32:21,test,True
69244,16090f2ca825584b5a147ab24aa30c86,2018-02-22 22:59:05,train,True
69245,4830e40640734fc1c52cd21127c341d4,2017-11-04 12:00:59,train,True
69246,955fee9216a65b617aa5c0531780ce60,2018-04-02 21:01:38,train,True
69247,f8db351d8c4c4c22c6835c19a46f01b0,2017-04-13 10:32:13,train,True
69248,7d76b645482be4a332374e8223836592,2018-01-26 15:50:13,train,True
69249,c70c1b0d8ca86052f45a432a38b73958,2018-07-04 18:57:41,test,True
69250,c70c1b0d8ca86052f45a432a38b73958,2018-07-04 18:57:41,test,True
69251,7c67e1448b00f6e969d365cea6b010ab,2017-01-27 15:28:18,train,True
69252,1f50f920176fa81dab994f9023523100,2018-03-19 11:54:23,train,True
69253,8648b1e89e9b349e32d3741b30ec737e,2018-05-22 12:47:36,val,True
69254,2addf05f476d0637864454e93ba673d5,2017-08-03 14:06:43,train,True
69255,f4aba7c0bca51484c30ab7bdc34bcdd1,2017-02-02 12:37:02,train,True
