evento_id,entidade_id,split,churn_rotulo,churn_baseline,risco_review_negativo_rotulo,risco_review_negativo_baseline,risco_atraso_entrega_rotulo,risco_atraso_entrega_baseline
92277,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07137654770575383,0.0,5.0,0.0,0.06217616580310881
27146,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07132459970887918,0.0,5.0,0.0,0.0621301775147929
40794,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07127272727272728,0.0,5.0,0.0,0.06208425720620843
16900,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07122093023255814,0.0,5.0,0.0,0.0620384047267356
65032,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.0718954248366013,0.0,5.0,0.0,0.06199261992619926
48118,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07184325108853411,0.0,5.0,0.0,0.061946902654867256
88632,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07179115300942712,0.0,5.0,0.0,0.06190125276344879
15257,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07173913043478261,0.0,5.0,0.0,0.061855670103092786
23890,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07168718320057929,0.0,5.0,0.0,0.06181015452538632
78537,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07163531114327062,0.0,5.0,0.0,0.061764705882352944
78538,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07158351409978309,0.0,5.0,0.0,0.06171932402645114
25611,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07153179190751445,0.0,5.0,0.0,0.06167400881057269
16256,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07148014440433213,0.0,5.0,1.0,0.061628760088041086
30418,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07142857142857142,0.0,5.0,0.0,0.06158357771260997
25758,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07137707281903388,0.0,5.0,0.0,0.06227106227106227
99601,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07132564841498559,0.0,5.0,0.0,0.06222547584187409
46437,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07127429805615551,0.0,5.0,0.0,0.06217995610826628
8902,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07122302158273382,1.0,5.0,1.0,0.062134502923976605
96095,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07117181883537024,0.0,5.0,0.0,0.0620891161431702
2225,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07112068965517242,0.0,5.0,1.0,0.06277372262773723
93791,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07106963388370424,0.0,5.0,0.0,0.06272793581327499
58570,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07101865136298421,0.0,5.0,0.0,0.06341107871720117
39524,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07096774193548387,1.0,5.0,0.0,0.06336489439184267
82723,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07091690544412607,0.0,5.0,0.0,0.06331877729257641
69053,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07086614173228346,0.0,5.0,0.0,0.06327272727272727
44781,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07081545064377683,1.0,5.0,0.0,0.06322674418604651
81532,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07076483202287348,1.0,5.0,0.0,0.06318082788671024
107604,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07071428571428572,0.0,5.0,1.0,0.06313497822931785
93571,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07066381156316917,0.0,5.0,1.0,0.0630891950688905
46867,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07061340941512126,0.0,5.0,0.0,0.06376811594202898
97077,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07056307911617961,0.0,5.0,1.0,0.06444605358435916
9212,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07051282051282051,1.0,5.0,1.0,0.06439942112879884
3227,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.0704626334519573,1.0,5.0,1.0,0.0650759219088937
3228,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07041251778093884,1.0,5.0,1.0,0.0657514450867052
107895,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07036247334754797,1.0,5.0,1.0,0.0664259927797834
107896,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.0703125,0.0,5.0,0.0,0.0670995670995671
24209,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07026259758694109,1.0,5.0,0.0,0.06777217015140591
30385,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07021276595744681,1.0,5.0,0.0,0.06772334293948126
30386,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07016300496102056,0.0,5.0,1.0,0.06767458603311735
38094,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07011331444759207,0.0,5.0,0.0,0.06762589928057554
64368,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07006369426751592,0.0,5.0,0.0,0.0682961897915169
3336,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07001414427157002,1.0,5.0,1.0,0.06824712643678162
93387,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.06996466431095406,0.0,5.0,0.0,0.0681981335247667
9249,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.06991525423728813,0.0,5.0,0.0,0.06886657101865136
87693,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.06986591390261115,0.0,5.0,0.0,0.06881720430107527
6731,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.06981664315937941,0.0,5.0,0.0,0.06876790830945559
22303,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.06976744186046512,0.0,5.0,0.0,0.06871868289191124
65707,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.06971830985915493,0.0,5.0,0.0,0.06866952789699571
85655,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07037297677691766,0.0,5.0,0.0,0.06862044317369549
71992,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07032348804500703,0.0,5.0,0.0,0.06857142857142857
3324,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07027406886858749,0.0,5.0,0.0,0.06852248394004283
67486,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07092696629213484,0.0,5.0,0.0,0.06847360912981455
56418,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07087719298245614,0.0,5.0,0.0,0.0684248039914469
88711,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07082748948106592,0.0,5.0,0.0,0.06837606837606838
69214,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07147862648913805,0.0,5.0,0.0,0.06832740213523132
22347,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07142857142857142,0.0,5.0,0.0,0.06827880512091039
38609,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07137858642407278,0.0,5.0,0.0,0.06823027718550106
22813,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07202797202797202,0.0,5.0,0.0,0.06818181818181818
87612,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07197763801537387,1.0,5.0,0.0,0.06813342796309439
49246,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07192737430167598,0.0,5.0,0.0,0.06808510638297872
2840,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.0718771807397069,0.0,5.0,0.0,0.06803685329553508
88200,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07182705718270571,0.0,5.0,0.0,0.0679886685552408
88201,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07177700348432056,0.0,5.0,0.0,0.06794055201698514
88202,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07172701949860724,0.0,5.0,0.0,0.06789250353606789
89804,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07167710508002784,0.0,5.0,0.0,0.06784452296819787
31551,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07162726008344923,1.0,5.0,0.0,0.06779661016949153
60499,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07157748436414177,0.0,5.0,0.0,0.06774876499647142
9626,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07152777777777777,0.0,5.0,0.0,0.06770098730606489
8275,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07147814018043026,0.0,5.0,0.0,0.06765327695560254
101828,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07142857142857142,0.0,5.0,0.0,0.0676056338028169
2530,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07137907137907137,0.0,5.0,0.0,0.06755805770584096
23169,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07132963988919667,1.0,5.0,0.0,0.06751054852320675
56844,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07128027681660899,1.0,5.0,0.0,0.06746310611384398
84716,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07123098201936376,1.0,5.0,0.0,0.06741573033707865
104344,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07118175535590877,0.0,5.0,0.0,0.06736842105263158
101004,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07113259668508287,0.0,5.0,0.0,0.06732117812061711
83078,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07108350586611456,0.0,5.0,0.0,0.0672740014015417
1557,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.07103448275862069,0.0,5.0,0.0,0.06722689075630252
70129,6560211a19b47992c3666cc44a7e94c0,val,0.0,0.0709855272226051,0.0,5.0,0.0,0.06717984604618614
61843,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.07162534435261708,0.0,5.0,0.0,0.06713286713286713
17347,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.07157604955264969,0.0,5.0,0.0,0.06708595387840671
88444,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.07152682255845942,0.0,5.0,0.0,0.0670391061452514
25563,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.07147766323024055,0.0,5.0,0.0,0.06699232379623168
99503,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.07142857142857142,0.0,5.0,0.0,0.06694560669456066
54633,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.07137954701441318,0.0,5.0,0.0,0.06689895470383275
40013,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.07133058984910837,0.0,5.0,0.0,0.06685236768802229
79271,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.07128169979437972,0.0,5.0,0.0,0.06680584551148225
37640,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.07123287671232877,0.0,5.0,0.0,0.06675938803894298
47739,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.07118412046543464,1.0,5.0,1.0,0.06671299513551077
102548,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.07113543091655267,0.0,5.0,0.0,0.06666666666666667
59242,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.0710868079289132,1.0,5.0,0.0,0.06731436502428868
67657,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.07103825136612021,0.0,5.0,0.0,0.06726768377253814
79088,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.07098976109215017,0.0,5.0,0.0,0.06722106722106722
38676,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.07094133697135062,0.0,5.0,0.0,0.06717451523545706
80711,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.070892978868439,0.0,5.0,0.0,0.0671280276816609
22887,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.07084468664850137,0.0,5.0,0.0,0.06708160442600276
111567,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.07079646017699115,0.0,5.0,0.0,0.06703524533517623
4423,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.0707482993197279,0.0,5.0,0.0,0.06698895027624309
53250,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.07070020394289599,0.0,5.0,0.0,0.06694271911663216
86667,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.07065217391304347,0.0,5.0,0.0,0.06689655172413793
97397,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.07060420909708079,0.0,5.0,0.0,0.06685044796691937
26909,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.07055630936227951,0.0,5.0,0.0,0.06680440771349862
17581,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.07050847457627119,0.0,5.0,0.0,0.06675843083275981
18827,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.07046070460704607,0.0,5.0,0.0,0.06671251719394773
44215,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.07041299932295193,1.0,5.0,0.0,0.06666666666666667
23753,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.07036535859269283,0.0,5.0,0.0,0.06662087912087912
56478,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.07031778228532792,0.0,5.0,0.0,0.06657515442690459
100207,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.07027027027027027,0.0,5.0,0.0,0.06652949245541838
27662,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.07022282241728561,0.0,5.0,0.0,0.06648389307745031
4815,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.07017543859649122,0.0,5.0,0.0,0.06643835616438357
97615,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.07012811867835468,0.0,5.0,0.0,0.06639288158795345
26357,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.07008086253369272,0.0,5.0,0.0,0.06634746922024624
75205,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.07003367003367003,0.0,5.0,0.0,0.06630211893369788
19250,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06998654104979811,0.0,5.0,0.0,0.0662568306010929
71297,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.0699394754539341,0.0,5.0,0.0,0.06621160409556313
5772,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06989247311827956,0.0,5.0,0.0,0.06616643929058663
28615,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06984553391537945,0.0,5.0,0.0,0.06612133605998637
24798,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.0697986577181208,0.0,5.0,0.0,0.06607629427792916
19899,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06975184439973173,0.0,5.0,0.0,0.06603131381892444
14071,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06970509383378017,1.0,5.0,0.0,0.06598639455782312
47485,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06965840589417281,0.0,5.0,0.0,0.06594153636981645
49862,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06961178045515395,1.0,5.0,0.0,0.06589673913043478
27277,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06956521739130435,1.0,5.0,0.0,0.0658520027155465
27278,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06951871657754011,1.0,5.0,0.0,0.06580732700135686
27279,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06947227788911156,0.0,5.0,0.0,0.06576271186440678
65845,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06942590120160214,0.0,5.0,0.0,0.06571815718157181
40683,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06937958639092728,0.0,5.0,0.0,0.06567366283006093
44150,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06933333333333333,0.0,5.0,0.0,0.06562922868741543
99287,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06928714190539641,0.0,5.0,0.0,0.06558485463150777
84163,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.0692410119840213,0.0,5.0,0.0,0.06554054054054054
52683,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06919494344644045,0.0,5.0,0.0,0.06549628629304524
96406,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06914893617021277,0.0,5.0,0.0,0.06545209176788123
99455,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.0691029900332226,0.0,5.0,0.0,0.06540795684423466
70806,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06905710491367861,0.0,5.0,0.0,0.06536388140161725
61110,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06901128069011281,0.0,5.0,0.0,0.06531986531986532
1204,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06896551724137931,0.0,5.0,0.0,0.06527590847913863
47816,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06891981444665342,0.0,5.0,0.0,0.0652320107599193
32037,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06887417218543046,1.0,5.0,0.0,0.06518817204301075
90591,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06882859033752482,1.0,5.0,0.0,0.0651443922095366
83062,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06878306878306878,1.0,5.0,0.0,0.06510067114093959
83063,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06873760740251157,0.0,5.0,0.0,0.06505700871898056
8663,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06869220607661823,0.0,5.0,0.0,0.06501340482573727
105809,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06864686468646865,0.0,5.0,0.0,0.06496985934360348
81182,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06860158311345646,0.0,5.0,0.0,0.06492637215528782
49615,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06855636123928807,0.0,5.0,0.0,0.06488294314381271
40048,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06851119894598155,0.0,5.0,0.0,0.06483957219251336
46708,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.0684660961158657,0.0,5.0,0.0,0.06479625918503674
74385,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06842105263157895,0.0,5.0,0.0,0.06475300400534045
63370,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06837606837606838,0.0,5.0,0.0,0.06470980653769179
108127,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.0683311432325887,0.0,5.0,0.0,0.06466666666666666
107130,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06828627708470125,0.0,5.0,0.0,0.06462358427714857
107131,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06824146981627296,0.0,5.0,0.0,0.06458055925432757
85080,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06819672131147542,0.0,5.0,0.0,0.06453759148369927
100252,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06815203145478375,0.0,5.0,0.0,0.06449468085106383
93419,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06810740013097577,0.0,5.0,0.0,0.06445182724252492
81203,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06806282722513089,1.0,5.0,1.0,0.06440903054448871
94331,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06801831262262917,1.0,5.0,0.0,0.06436629064366291
26929,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06797385620915032,0.0,5.0,0.0,0.0649867374005305
98341,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06792945787067277,0.0,5.0,0.0,0.06494367130550033
109923,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06788511749347259,0.0,5.0,0.0,0.06490066225165562
47836,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06784083496412263,0.0,5.0,0.0,0.06485771012574454
19158,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06779661016949153,0.0,5.0,0.0,0.06481481481481481
30175,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06775244299674267,1.0,5.0,0.0,0.06477197620621282
34197,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06770833333333333,0.0,5.0,0.0,0.06472919418758256
44133,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06766428106701367,0.0,5.0,0.0,0.06468646864686468
33053,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06762028608582575,0.0,5.0,0.0,0.06464379947229551
33054,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06757634827810266,0.0,5.0,0.0,0.06460118655240607
111268,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06753246753246753,0.0,5.0,0.0,0.06455862977602109
49338,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06748864373783257,0.0,5.0,0.0,0.06451612903225806
68067,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06744487678339818,1.0,5.0,0.0,0.06447368421052632
111992,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06740116655865197,0.0,5.0,0.0,0.06443129520052597
57611,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06735751295336788,1.0,5.0,0.0,0.06438896189224705
44719,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06731391585760518,0.0,5.0,0.0,0.06434668417596848
82750,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06727037516170763,1.0,5.0,0.0,0.06430446194225722
47534,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06722689075630252,0.0,5.0,0.0,0.06426229508196721
33139,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06718346253229975,1.0,5.0,0.0,0.06422018348623854
90953,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.0671400903808909,0.0,5.0,0.0,0.06417812704649639
3863,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06709677419354838,0.0,5.0,0.0,0.06413612565445026
3864,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.0670535138620245,0.0,5.0,0.0,0.06409417920209287
1549,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06701030927835051,0.0,5.0,0.0,0.06405228758169934
70598,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.0669671603348358,0.0,5.0,0.0,0.06401045068582625
70599,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06692406692406692,0.0,5.0,0.0,0.0639686684073107
78605,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06688102893890675,0.0,5.0,0.0,0.0639269406392694
78131,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06683804627249357,0.0,5.0,0.0,0.06388526727509779
79399,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06679511881824021,0.0,5.0,0.0,0.06384364820846905
48439,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06675224646983312,0.0,5.0,0.0,0.06380208333333333
48440,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06670942912123155,0.0,5.0,0.0,0.06376057254391672
68260,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06666666666666667,0.0,5.0,0.0,0.06371911573472042
76874,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06662395900064061,0.0,5.0,0.0,0.06367771280051981
38893,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06658130601792574,0.0,5.0,0.0,0.06363636363636363
45884,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06653870761356366,1.0,5.0,0.0,0.063595068137573
34859,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06649616368286446,0.0,5.0,0.0,0.06355382619974059
102824,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06645367412140575,0.0,5.0,0.0,0.06351263771872975
87521,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06641123882503193,0.0,5.0,0.0,0.06347150259067358
26992,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06636885768985322,0.0,5.0,0.0,0.0634304207119741
39005,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.0663265306122449,1.0,5.0,0.0,0.06338939197930142
5317,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.0662842574888464,0.0,5.0,0.0,0.06334841628959276
39559,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06624203821656051,0.0,5.0,0.0,0.06330749354005168
109763,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06619987269255251,0.0,5.0,0.0,0.0632666236281472
24230,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06615776081424936,,5.0,0.0,0.06322580645161291
832,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06611570247933884,0.0,5.0,0.0,0.06318504190844616
107381,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06607369758576874,0.0,5.0,0.0,0.06314432989690721
91526,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06603174603174604,0.0,5.0,0.0,0.06310367031551835
38700,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06598984771573604,0.0,5.0,0.0,0.06306306306306306
37382,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06594800253646163,0.0,5.0,0.0,0.06302250803858521
17980,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06590621039290241,0.0,5.0,0.0,0.06298200514138817
111990,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06586447118429385,1.0,5.0,1.0,0.06294155427103404
97097,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06582278481012659,0.0,5.0,0.0,0.06290115532734275
55756,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06578115117014548,0.0,5.0,0.0,0.06350224502886466
7782,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06573957016434892,0.0,5.0,0.0,0.06346153846153846
31022,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.065698041692988,0.0,5.0,0.0,0.06342088404868675
87993,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06565656565656566,0.0,5.0,0.0,0.06338028169014084
27921,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06561514195583597,0.0,5.0,0.0,0.06333973128598848
27889,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06557377049180328,0.0,5.0,0.0,0.0632992327365729
90642,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06553245116572148,1.0,5.0,0.0,0.06325878594249201
100373,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.0654911838790932,0.0,5.0,0.0,0.06321839080459771
98569,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06544996853366897,0.0,5.0,0.0,0.0631780472239949
98570,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06540880503144654,0.0,5.0,0.0,0.06313775510204081
98571,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06536769327467001,0.0,5.0,0.0,0.06309751434034416
96694,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06532663316582915,0.0,5.0,0.0,0.06305732484076433
96695,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06528562460765851,0.0,5.0,0.0,0.06301718650541056
49951,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06524466750313676,0.0,5.0,0.0,0.06297709923664122
110731,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.0652037617554859,0.0,5.0,0.0,0.06293706293706294
90344,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06516290726817042,0.0,5.0,0.0,0.06289707750952986
24212,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06512210394489668,0.0,5.0,0.0,0.06285714285714286
52176,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06508135168961202,0.0,5.0,0.0,0.06281725888324872
23826,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06504065040650407,0.0,5.0,0.0,0.06277742549143944
94097,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.065,0.0,5.0,0.0,0.06273764258555133
96013,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06495940037476577,0.0,5.0,0.0,0.06269791006966434
42448,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06491885143570537,1.0,5.0,0.0,0.06265822784810127
12359,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06487835308796007,0.0,5.0,0.0,0.06261859582542695
49192,6560211a19b47992c3666cc44a7e94c0,test,0.0,0.06483790523690773,0.0,5.0,0.0,0.06257901390644753
